date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,daily_return,price_ma_5,price_ma_10,price_ma_20,is_ma_bullish,open_interest_ma_5,open_interest_ma_10,is_open_interest_ma_bullish,speculation_median_past,speculation_mad_past,speculation_mad_score,signal,position,position_scale,base_position,factor_position_source,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2018-02-08,52181.07765905352,52149.57013386756,52566.201854251325,51956.81792474883,258312.0,67225653950.0,397333.0,-0.4306065634005522,12,price_up_speculation_up,0.5904697368090883,-0.0006329173638934815,52957.5069355923,53184.2807287835,53381.91138965267,0,391042.0,387184.8,1,-0.6085947078801424,0.2033150071267508,0.5904697368090883,0,1.0,1.0,1.0,position,1.0,-0.0006329173638934815,-0.0006329173638934815,0.9411201717537012,0.9411201717537012,1.0,1.0,-0.05887982824629878,-0.05887982824629878
2018-02-09,52147.450314209,51179.98478755291,52221.607854096495,51161.91737080717,266282.0,68609696350.0,398358.0,-0.4027952008713517,12,price_up_speculation_up,0.5659228814923768,-0.018592393836147303,52543.36849340801,52926.75886972873,53256.44084655032,0,393502.2,388584.8,1,-0.532566158024564,0.1546665001723776,0.5659228814923768,0,1.0,1.0,1.0,position,1.0,-0.018592393836147303,-0.018592393836147303,0.9236224948733138,0.9236224948733138,1.0,1.0,-0.07637750512668617,-0.07637750512668617
2018-02-10,51182.31318850869,51273.38994714195,51330.66751337471,51145.71871519312,19173.0,4894912500.0,396723.0,-3.0297352648245015,12,price_up_speculation_up,-12.876467332035956,0.0018250329689772915,52004.868162506216,52721.96224933576,53123.758446473395,0,395557.8,390079.2,1,-0.4668862830539288,0.134246289106707,-12.876467332035956,0,1.0,1.0,1.0,position,1.0,0.0018250329689772915,0.0018250329689772915,0.9253081363773467,0.9253081363773467,1.0,1.0,-0.07469186362265334,-0.07469186362265334
2018-02-12,51360.8117926752,51824.96437923646,52081.782408803134,51357.79820145064,169871.0,43831715450.0,399065.0,-0.85408498542154,12,price_up_speculation_up,-1.0331185703336525,0.010757518327989102,51722.10133073154,52559.6776192436,53032.97689418078,0,397936.8,391778.4,1,-0.532566158024564,0.209909573115385,-1.0331185703336525,0,1.0,1.0,1.0,position,1.0,0.010757518327989102,0.010757518327989102,0.9352621556134634,0.9352621556134634,1.0,1.0,-0.06473784438653662,-0.06473784438653662
2018-02-13,51829.99802041727,52806.11229886631,52960.75737105619,51754.95544462656,188419.0,49273004900.0,401785.0,-0.7572489133637857,12,price_up_speculation_up,-0.5730711581689208,0.018931955504111198,51846.804309333034,52505.23744302357,52993.08060105343,0,398652.8,393801.9,1,-0.532566158024564,0.2644461165588597,-0.5730711581689208,0,1.0,1.0,1.0,position,1.0,0.018931955504111198,0.018931955504111198,0.9529684971282166,0.9529684971282166,1.0,1.0,-0.04703150287178337,-0.04703150287178337
2018-02-14,52802.20121058868,53020.75374093328,53066.68847177195,52683.46367497275,87560.0,23058529550.0,396091.0,-1.5093197101801048,12,price_up_speculation_up,-3.049655598459846,0.004064708283241236,52021.04103074618,52489.273983169245,52958.27394866206,0,398404.4,394723.2,1,-0.532566158024564,0.2160280805299826,-3.049655598459846,0,1.0,1.0,1.0,position,1.0,0.004064708283241236,0.004064708283241236,0.9568420360721617,0.9568420360721617,1.0,1.0,-0.04315796392783833,-0.04315796392783833
2018-02-22,53266.84856866901,53936.421396983096,54166.45621156599,52802.037004432255,269934.0,72292622000.0,412675.0,-0.4244828735610871,12,price_up_speculation_up,0.5435028952942882,0.01726998564607163,52572.32835263222,52557.84842302012,53007.89607151308,0,401267.8,397385.0,1,-0.6754671219405102,0.3114731453529241,0.5435028952942882,0,1.0,1.0,1.0,position,1.0,0.01726998564607163,0.01726998564607163,0.9733666843006858,0.9733666843006858,1.0,1.0,-0.026633315699314153,-0.026633315699314153
2018-02-23,53936.44289512012,53626.07116120496,54071.95489743571,53531.95160069712,173714.0,46525920700.0,407413.0,-0.8524171442220834,12,price_up_speculation_up,-1.0624071542286793,-0.005754001243313711,53042.86459544483,52523.86637897552,53007.70790614624,0,403405.8,399481.8,1,-0.5121459469588934,0.2160280805299826,-1.0624071542286793,0,1.0,1.0,1.0,position,1.0,-0.005754001243313711,-0.005754001243313711,0.9677659311890195,0.9677659311890195,1.0,1.0,-0.032234068810980454,-0.032234068810980454
2018-02-24,53621.61975823772,53642.544196677365,53659.157508258526,53537.452858858414,7085.0,1889392300.0,407327.0,-4.051636429518406,12,price_up_speculation_up,-8.993377468764091,0.0003071833366812271,53406.380558933,52564.24094483227,53004.3897285502,0,405058.2,401497.5,1,-0.593927738382169,0.2593233264396427,-8.993377468764091,0,1.0,1.0,1.0,position,1.0,0.0003071833366812271,0.0003071833366812271,0.9680632127568886,0.9680632127568886,1.0,1.0,-0.03193678724311144,-0.03193678724311144
2018-02-26,53653.34674459765,53624.78847312404,54085.710192307226,53509.98164935676,217528.0,58248814400.0,418292.0,-0.6538521753601818,12,price_up_speculation_up,0.2603189023626298,-0.0003310007722270303,53570.11579378454,52708.460051558795,53013.549355480834,0,408359.6,403506.2,1,-0.8048330287929346,0.3911939915767152,0.2603189023626298,0,1.0,1.0,1.0,position,1.0,-0.0003310007722270303,-0.0003310007722270303,0.9677427830859014,0.9677427830859014,1.0,1.0,-0.03225721691409855,-0.03225721691409855
2018-02-27,53624.78783271418,52943.866122238265,53755.7662708567,52940.05237776762,210891.0,56047444000.0,426135.0,-0.7034147851542192,12,price_up_speculation_up,0.1813087400453729,-0.012697902784773563,53554.73827004555,52787.88965039586,52986.085189589685,0,414368.4,406386.4,1,-0.8048330287929346,0.3772883103121149,0.1813087400453729,0,1.0,1.0,1.0,position,1.0,-0.012697902784773563,-0.012697902784773563,0.9554544793056104,0.9554544793056104,1.0,1.0,-0.04454552069438955,-0.04454552069438955
2018-02-28,52944.504412779,52652.75585738382,53199.23964257082,52608.99001929945,212973.0,56124647050.0,428647.0,-0.6994683392721263,12,price_up_speculation_up,0.2675074795101455,-0.005498470100055108,53298.005162125686,52935.16675737896,52930.96281355384,1,417562.8,409415.3,1,-0.8048330287929346,0.2656655043323002,0.2675074795101455,0,1.0,1.0,1.0,position,1.0,-0.005498470100055108,-0.005498470100055108,0.9502009414191849,0.9502009414191849,1.0,1.0,-0.049799058580815125,-0.049799058580815125
2018-03-01,52644.97304472174,52624.50624587563,52825.31272914344,52250.7419989148,214194.0,56056687850.0,431885.0,-0.7012772026850659,12,price_up_speculation_up,0.5449476280694173,-0.0005365267410637475,53097.69217905982,53070.27838725232,52896.12031829404,1,422457.2,412931.5,1,-0.8048330287929346,0.1281727714767805,0.5449476280694173,0,1.0,1.0,1.0,position,1.0,-0.0005365267410637475,-0.0005365267410637475,0.9496911332047295,0.9496911332047295,1.0,1.0,-0.05030886679527047,-0.05030886679527047
2018-03-02,52621.61163407319,52347.640950270405,52817.660552371504,52259.4992545902,184555.0,48348665350.0,435455.0,-0.8584439394096353,12,price_up_speculation_up,-0.8703491001309923,-0.005261147616504647,52838.71152977843,53122.54604435573,52841.11183179966,0,428082.8,416570.5,1,-0.7303318492590025,0.0992824844309507,-0.8703491001309923,0,1.0,1.0,1.0,position,1.0,-0.005261147616504647,-0.005261147616504647,0.9446946679628538,0.9446946679628538,1.0,1.0,-0.05530533203714616,-0.05530533203714616
2018-03-03,52347.18090151079,52470.27981096722,52495.3852425789,52335.55673696975,14200.0,3708160850.0,433364.0,-3.418336056901049,12,price_up_speculation_up,-18.261368154393672,0.0023427772191935148,52607.80979734707,53088.962795565814,52797.10011929469,0,431097.2,419728.4,1,-0.7303318492590025,0.0992824844309507,-18.261368154393672,0,1.0,1.0,1.0,position,1.0,0.0023427772191935148,0.0023427772191935148,0.9469078771100508,0.9469078771100508,1.0,1.0,-0.053092122889949245,-0.053092122889949245
2018-03-05,52537.03086744828,52388.10841024726,52561.609695563566,52002.99783282582,180202.0,46926593450.0,436527.0,-0.8847717851449961,12,price_up_speculation_up,-0.7045568410714261,-0.0015660560800513368,52496.65825494887,53025.698262497215,52757.48612283323,0,433175.6,423772.0,1,-0.7779159646881513,0.1022958820247267,-0.7045568410714261,0,1.0,1.0,1.0,position,1.0,-0.0015660560800513368,-0.0015660560800513368,0.945424966271854,0.945424966271854,1.0,1.0,-0.05457503372814598,-0.05457503372814598
2018-03-06,52391.26369586083,52908.277193609145,53050.45194369685,52368.656147138914,195249.0,51304713500.0,442319.0,-0.8177556741527109,12,price_up_speculation_up,-0.2868072542592198,0.009929138484796596,52547.76252219393,52922.883842159805,52740.36613258997,0,435910.0,426736.4,1,-0.7779159646881513,0.0936918975891644,-0.2868072542592198,0,1.0,1.0,1.0,position,1.0,0.009929138484796596,0.009929138484796596,0.9548122216889514,0.9548122216889514,1.0,1.0,-0.04518777831104859,-0.04518777831104859
2018-03-07,52910.94665714169,52459.36681416029,52953.6519330771,52216.25604233219,172420.0,45159233850.0,440471.0,-0.9379112481480558,12,price_up_speculation_up,-0.5224814430735668,-0.008484690926641614,52514.734635850866,52806.21340745534,52665.03989321543,0,437627.2,430042.2,1,-0.8350864091873971,0.1327404152677545,-0.5224814430735668,0,1.0,1.0,1.0,position,1.0,-0.008484690926641614,-0.008484690926641614,0.9467109350949406,0.9467109350949406,1.0,1.0,-0.05328906490505936,-0.05328906490505936
2018-03-08,52463.99351946885,51766.93648189622,52535.43412157175,51678.71776489672,190352.0,49474603250.0,440709.0,-0.839509803961064,12,price_up_speculation_up,-0.0070055495950583,-0.013199365038412236,52398.59374217603,52618.65263597723,52591.44679040475,0,438678.0,433380.4,1,-0.8380998067811731,0.1357538128615306,-0.0070055495950583,0,1.0,1.0,1.0,position,1.0,-0.013199365038412236,-0.013199365038412236,0.934214951876766,0.934214951876766,1.0,1.0,-0.06578504812323405,-0.06578504812323405
2018-03-09,51765.76913389472,52302.9789530738,52356.114995724136,51255.93415002426,279611.0,72072773150.0,437261.0,-0.4471309193121713,12,price_up_speculation_up,2.194655295475392,0.010354919715309885,52365.13357059735,52486.47168397221,52597.4658677655,0,439457.4,435277.3,1,-0.8286327390568875,0.1172482314969183,2.194655295475392,0,1.0,1.0,1.0,position,1.0,0.010354919715309885,0.010354919715309885,0.943888672700292,0.943888672700292,1.0,1.0,-0.056111327299708025,-0.056111327299708025
2018-03-10,52305.90610105298,52347.474354618,52493.115679695584,52271.4908720251,28790.0,7520359000.0,435556.0,-2.716595271231847,12,price_up_speculation_up,-10.860831467775174,0.0008507240397173099,52357.00675947149,52426.83250721018,52607.36107880302,0,439263.2,436219.4,1,-0.8286327390568875,0.1172482314969183,-10.860831467775174,0,1.0,1.0,1.0,position,1.0,0.0008507240397173099,0.0008507240397173099,0.944691661484975,0.944691661484975,1.0,1.0,-0.055308338515025035,-0.055308338515025035
2018-03-12,52447.39436812497,52076.25184005734,52717.37053001278,51962.20440417333,228687.0,59578138000.0,440883.0,-0.6564252777371903,12,price_up_speculation_up,1.0976803492977951,-0.005181195805614602,52190.601688761126,52369.182105477536,52652.17443142824,0,438976.0,437443.0,1,-0.8489768716853496,0.1183170227314949,1.0976803492977951,0,1.0,1.0,1.0,position,1.0,-0.005181195805614602,-0.005181195805614602,0.9397970290108899,0.9397970290108899,1.0,1.0,-0.060202970989110094,-0.060202970989110094
2018-03-13,52081.79949693923,52248.58946780214,52333.7461628102,51917.132448384255,168958.0,43856050150.0,440231.0,-0.957649425821397,12,price_up_speculation_up,-0.6195104633371973,0.0033093324049915385,52148.4462194895,52331.590427670184,52700.934407461245,0,438928.0,438277.6,1,-0.8489768716853496,0.1183170227314949,-0.6195104633371973,0,1.0,1.0,1.0,position,1.0,0.0033093324049915385,0.0033093324049915385,0.9429071297731104,0.9429071297731104,1.0,1.0,-0.05709287022688958,-0.05709287022688958
2018-03-14,52248.59859068544,52466.5270016283,52941.36503705793,52091.10459608886,232428.0,60871139400.0,437881.0,-0.6333666843163489,12,price_up_speculation_up,2.1095740118370445,0.00417116588306099,52288.36432343592,52343.479032805975,52733.01253858084,0,438362.4,438520.2,0,-0.8716078622773157,0.0761724747074107,2.1095740118370445,0,1.0,1.0,1.0,position,1.0,0.00417116588306099,0.00417116588306099,0.946840151823715,0.946840151823715,1.0,1.0,-0.05315984817628505,-0.05315984817628505
2018-03-15,52465.666327197,52112.92036184079,52593.54963051546,51980.4718873397,161772.0,42118552600.0,427923.0,-0.9727553363576904,12,price_up_speculation_up,-0.4953685604899787,-0.006739661647063744,52250.35260518932,52307.74308789333,52698.35294172957,0,436494.8,437976.1,0,-0.86214079455303,0.1506120740421033,-0.4953685604899787,0,1.0,1.0,1.0,position,1.0,-0.006739661647063744,-0.006739661647063744,0.9404587695665686,0.9404587695665686,1.0,1.0,-0.0595412304334314,-0.0595412304334314
2018-03-16,52112.92715358693,51996.19426527107,52547.147903942576,51836.93461913542,195726.0,50892185600.0,432697.0,-0.7933219920064523,12,price_up_speculation_up,0.4503874620556324,-0.0022398686498328324,52180.09658731993,52268.55167339571,52647.12496794646,0,435923.0,437593.1,0,-0.86214079455303,0.1030615865365136,0.4503874620556324,0,1.0,1.0,1.0,position,1.0,-0.0022398686498328324,-0.0022398686498328324,0.9383522654521561,0.9383522654521561,1.0,1.0,-0.06164773454784389,-0.06164773454784389
2018-03-17,51992.59158438149,51986.55082450363,52016.836503078826,51972.45389171093,6605.0,1709878650.0,431593.0,-4.179656076557128,12,price_up_speculation_up,-16.55004906128924,-0.0001854643576074677,52162.15638420919,52176.37903648516,52549.63143932249,0,434065.0,436520.5,0,-0.8286327390568875,0.1365696420326562,-16.55004906128924,0,1.0,1.0,1.0,position,1.0,-0.0001854643576074677,-0.0001854643576074677,0.9381782345520345,0.9381782345520345,1.0,1.0,-0.06182176544796547,-0.06182176544796547
2018-03-19,51926.35284716673,51588.748263761976,51964.34670928442,51420.009860278245,199349.0,51248854550.0,437728.0,-0.7865406553952362,12,price_up_speculation_up,0.4206173173750349,-0.007652028350266238,52030.18814340116,52089.31718144532,52447.765294450335,0,433564.4,436246.2,0,-0.8887105260545599,0.1638368911827386,0.4206173173750349,0,1.0,1.0,1.0,position,1.0,-0.007652028350266238,-0.007652028350266238,0.9309992681036396,0.9309992681036396,1.0,1.0,-0.06900073189636036,-0.06900073189636036
2018-03-20,51587.15941697888,51050.81462233722,51754.63898230534,50880.66605084775,231309.0,59175864000.0,444881.0,-0.6540523516877051,12,price_up_speculation_up,0.6923952287661227,-0.010427344324665966,51747.04566754294,52017.70499548943,52318.17881573333,0,434964.4,436663.4,0,-0.8164158979837581,0.15816502931025,0.6923952287661227,0,1.0,1.0,1.0,position,1.0,-0.010427344324665966,-0.010427344324665966,0.921291418169111,0.921291418169111,1.0,1.0,-0.07870858183088902,-0.07870858183088902
2018-03-21,51052.8742135396,51284.17478146756,51428.16364703946,50623.28235273098,231156.0,58705742850.0,449590.0,-0.6652432490712208,12,price_up_speculation_up,0.5186890536569001,0.004571134875255067,51581.296551468295,51915.8245783288,52201.148131150505,0,439297.8,437896.3,1,-0.7899313237008443,0.162141370752524,0.5186890536569001,0,1.0,1.0,1.0,position,1.0,0.004571134875255067,0.004571134875255067,0.925502765500977,0.925502765500977,1.0,1.0,-0.07449723449902301,-0.07449723449902301
2018-03-22,51283.909530101024,50570.794878344015,51669.81773125668,50398.76645496536,267686.0,68262782250.0,450245.0,-0.5199772272417307,12,price_up_speculation_up,1.2452420668277826,-0.013910332108557966,51296.21667408288,51738.15663070141,52082.49456895579,0,442807.4,439365.2,1,-0.7899313237008443,0.1462218056988172,1.2452420668277826,0,1.0,1.0,1.0,position,1.0,-0.013910332108557966,-0.013910332108557966,0.9126287146654696,0.9126287146654696,1.0,1.0,-0.08737128533453042,-0.08737128533453042
2018-03-23,50574.0919640299,50051.55993830574,50712.17766011129,49908.16070104484,369643.0,92593837350.0,444774.0,-0.185028612998839,12,price_up_speculation_up,4.438993902565048,-0.010267486229697864,50909.2184968433,51535.68744052624,51952.43477300189,0,445443.6,439754.3,1,-0.7258919522332286,0.0821824342312015,4.438993902565048,0,1.0,1.0,1.0,position,1.0,-0.010267486229697864,-0.010267486229697864,0.903258311904815,0.903258311904815,1.0,1.0,-0.09674168809518502,-0.09674168809518502
2018-03-24,50054.95252613144,50067.05498976159,50253.5044085281,49999.20545353216,18683.0,4663459400.0,443428.0,-3.1669214241094714,12,price_up_speculation_up,-11.033721093061311,0.00030958178875839515,50604.87984204323,51317.53399272219,51824.562210196185,0,446583.6,440074.0,1,-0.7258919522332286,0.1492199964541887,-11.033721093061311,0,1.0,1.0,1.0,position,1.0,0.00030958178875839515,0.00030958178875839515,0.9035379442287254,0.9035379442287254,1.0,1.0,-0.09646205577127465,-0.09646205577127465
2018-03-26,50076.65083660308,49426.14145690278,50227.810483925576,48948.81729645852,372289.0,91871468700.0,437476.0,-0.1613514127729275,12,price_up_speculation_up,2.5517851914108873,-0.01280110310042959,50279.945208956335,51013.49543824963,51678.4872355278,0,445102.6,440033.5,1,-0.7258919522332286,0.1492199964541887,2.5517851914108873,0,1.0,1.0,1.0,position,1.0,-0.01280110310042959,-0.01280110310042959,0.8919716618495033,0.8919716618495033,1.0,1.0,-0.10802833815049673,-0.10802833815049673
2018-03-27,49423.2048204889,49868.382936890834,50105.57092618549,49340.25766077218,250299.0,62170026600.0,440459.0,-0.5651611617704522,12,price_up_speculation_up,0.4788722367424508,0.00894752183667169,49996.78684004099,50789.04169575464,51548.39239182399,0,443276.4,441287.1,1,-0.7258919522332286,0.2263890545579798,0.4788722367424508,0,1.0,1.0,1.0,position,1.0,0.00894752183667169,0.00894752183667169,0.8999525977715941,0.8999525977715941,1.0,1.0,-0.10004740222840591,-0.10004740222840591
2018-03-28,49870.92562910359,49837.07300154478,49932.54479464532,49464.59969200067,331299.0,82015772250.0,438251.0,-0.279770514712385,12,price_up_speculation_up,1.874729293877438,-0.0006278514261366386,49850.042464681144,50573.129569382014,51420.84062138886,0,440877.6,441842.5,0,-0.659647800379463,0.1366723823823608,1.874729293877438,0,1.0,1.0,1.0,position,1.0,-0.0006278514261366386,-0.0006278514261366386,0.8993875612496278,0.8993875612496278,1.0,1.0,-0.10061243875037218,-0.10061243875037218
2018-03-29,49842.78951308127,50135.83580083179,50475.767033116186,49760.6136249734,328206.0,81945380950.0,444107.0,-0.302424064365017,12,price_up_speculation_up,0.8176957197634709,0.0059947902493742156,49866.897637186354,50388.058067014834,51282.21855174999,0,440744.2,443093.9,0,-0.6096067567290786,0.2533850703414256,0.8176957197634709,0,1.0,1.0,1.0,position,1.0,0.0059947902493742156,0.0059947902493742156,0.9047792010322155,0.9047792010322155,1.0,1.0,-0.09522079896778446,-0.09522079896778446
2018-03-30,50137.247708281255,50754.86176302884,50865.48157991308,50096.81535925574,176683.0,44353099950.0,438450.0,-0.9088886137906176,12,price_up_speculation_up,-1.0207419778684426,0.012346976016440303,50004.458991839805,50304.66941694151,51196.993299193426,0,439748.6,443166.1,0,-0.5425691945060914,0.2420582955151096,-1.0207419778684426,0,1.0,1.0,1.0,position,1.0,0.012346976016440303,0.012346976016440303,0.9159504881275343,0.9159504881275343,1.0,1.0,-0.08404951187246568,-0.08404951187246568
2018-03-31,50748.03246791758,50671.38799502688,50796.09060655103,50657.34918363989,7675.0,1942208450.0,437552.0,-4.043227262404315,12,price_up_speculation_up,-9.389365063204153,-0.0016446457561384298,50253.50829946463,50266.72675421048,51142.21587484995,0,439763.8,442433.2,0,-0.5425691945060914,0.2514719049673904,-9.389365063204153,0,1.0,1.0,1.0,position,1.0,-0.0016446457561384298,-0.0016446457561384298,0.9144440740444024,0.9144440740444024,1.0,1.0,-0.08555592595559758,-0.08555592595559758
2018-04-02,50731.10003951966,50724.04827549611,50932.9032377087,50394.66007021295,189687.0,47820503600.0,433429.0,-0.8263526543103366,12,price_up_speculation_up,-0.6171117427854765,0.0010392507991767719,50424.641367185686,50210.71410361334,51063.26934097107,0,438357.8,440817.1,0,-0.5425691945060914,0.3101696306504794,-0.6171117427854765,0,1.0,1.0,1.0,position,1.0,0.0010392507991767719,0.0010392507991767719,0.9153944107791555,0.9153944107791555,1.0,1.0,-0.08460558922084449,-0.08460558922084449
2018-04-03,50721.04086491874,50603.745641912414,50870.35406934429,50458.675421317566,215683.0,54481766400.0,427940.0,-0.6851732617160498,12,price_up_speculation_up,-0.2999579600976655,-0.0023717080492137166,50577.9758952592,50214.00917997018,50976.08290533579,0,436295.6,438586.6,0,-0.5425691945060914,0.3206620206557488,-0.2999579600976655,0,1.0,1.0,1.0,position,1.0,-0.0023717080492137166,-0.0023717080492137166,0.9132233624869054,0.9132233624869054,1.0,1.0,-0.08677663751309461,-0.08677663751309461
2018-04-04,50598.62208523874,50560.92724136784,50791.80761553132,50519.24920931484,114086.0,28807760900.0,420926.0,-1.3055044963078402,12,price_up_speculation_up,-1.373608281575006,-0.000846150813569535,50662.99418336641,50264.945910276394,50900.316675401315,0,431659.4,436201.8,0,-0.625167211743251,0.3340699222045499,-1.373608281575006,0,1.0,1.0,1.0,position,1.0,-0.000846150813569535,-0.000846150813569535,0.9124506377957664,0.9124506377957664,1.0,1.0,-0.0875493622042336,-0.0875493622042336
2018-04-09,50645.87324040767,50960.02322738386,51059.89566516914,50351.44935461398,273452.0,69167483200.0,433540.0,-0.4608579604493804,12,price_up_speculation_up,0.4280727182470766,0.00789336762181625,50704.02647623742,50354.24273403861,50835.8883633804,0,430677.4,435213.0,0,-0.7557629580131932,0.4646656684744921,0.4280727182470766,0,1.0,1.0,1.0,position,1.0,0.00789336762181625,0.00789336762181625,0.919652946116649,0.919652946116649,1.0,1.0,-0.08034705388335095,-0.08034705388335095
2018-04-10,50963.98903461224,51578.3301126172,51662.73526180886,50898.83306949245,248320.0,63590134200.0,432616.0,-0.5551322615082052,12,price_up_speculation_up,0.1557813290771138,0.012133175106189498,50885.41489975549,50569.461599610055,50791.47851892984,0,429690.2,434727.0,0,-0.625167211743251,0.3032322747128003,0.1557813290771138,0,1.0,1.0,1.0,position,1.0,0.012133175106189498,0.012133175106189498,0.9308112563488055,0.9308112563488055,1.0,1.0,-0.06918874365119454,-0.06918874365119454
2018-04-11,51581.16231709854,51329.217211884585,51719.17518471195,51097.10313338629,249993.0,63987506450.0,423103.0,-0.5261827307529802,12,price_up_speculation_up,0.2753688404312896,-0.004829797711339179,51006.44868703318,50715.54502710943,50752.293361432035,0,427625.0,432991.4,0,-0.625167211743251,0.2424534223072261,0.2753688404312896,0,1.0,1.0,1.0,position,1.0,-0.004829797711339179,-0.004829797711339179,0.9263156262732033,0.9263156262732033,1.0,1.0,-0.0736843737267967,-0.0736843737267967
2018-04-12,51325.86028570619,50602.4764937572,51350.76992516028,50358.79431174513,261868.0,66210887350.0,424249.0,-0.4824799870019132,12,price_up_speculation_up,0.375236645431515,-0.014158421998282766,51006.19485740214,50792.08537633067,50682.60747285634,1,426886.8,431591.2,0,-0.6201527616121274,0.2474678724383496,0.375236645431515,0,1.0,1.0,1.0,position,1.0,-0.014158421998282766,-0.014158421998282766,0.9132004587328237,0.9132004587328237,1.0,1.0,-0.08679954126717626,-0.08679954126717626
2018-04-13,50591.44015634245,50592.46139667319,50923.36499975086,50482.29775181448,191392.0,48354667400.0,424251.0,-0.7960015803501773,12,price_up_speculation_up,-0.6490294129871742,-0.00019791713327010907,51012.50168846321,50837.74793591481,50612.90300146482,1,427551.8,429605.6,0,-0.6201527616121274,0.1827473469304781,-0.6490294129871742,0,1.0,1.0,1.0,position,1.0,-0.00019791713327010907,-0.00019791713327010907,0.9130197207159304,0.9130197207159304,1.0,1.0,-0.0869802792840696,-0.0869802792840696
2018-04-14,50593.52937848713,50615.22336072344,50623.8771551419,50568.90360963196,4951.0,1247360750.0,423754.0,-4.449563521798845,12,price_up_speculation_up,-12.512734690903873,0.0004499082160043244,50943.54171513113,50823.78409568427,50564.2267563129,1,425594.6,428136.0,0,-0.7405874210331136,0.1999299249025209,-12.512734690903873,0,1.0,1.0,1.0,position,1.0,0.0004499082160043244,0.0004499082160043244,0.9134304957896545,0.9134304957896545,1.0,1.0,-0.08656950421034548,-0.08656950421034548
2018-04-16,50565.028073453366,51153.02740929865,51253.96434900959,50307.63969892533,228240.0,57702658350.0,408511.0,-0.5821211348168445,12,price_up_speculation_up,0.4524076324895182,0.01062534180166308,50858.48117446741,50871.94803711145,50569.337395660965,0,420773.6,425231.9,0,-0.7405874210331136,0.2362560621556669,0.4524076324895182,0,1.0,1.0,1.0,position,1.0,0.01062534180166308,0.01062534180166308,0.9231360070194822,0.9231360070194822,1.0,1.0,-0.07686399298051783,-0.07686399298051783
2018-04-17,51153.970043229005,50915.00731026758,51184.79971149035,50699.10705327829,192664.0,48914684300.0,403542.0,-0.7393328324343946,12,price_up_speculation_up,-0.4547309350792599,-0.004653098967663527,50775.639194144016,50891.04394058859,50550.87902210097,0,416861.4,422243.2,0,-0.6336471982664471,0.156760796674132,-0.4547309350792599,0,1.0,1.0,1.0,position,1.0,-0.004653098967663527,-0.004653098967663527,0.9188405638182068,0.9188405638182068,1.0,1.0,-0.08115943618179322,-0.08115943618179322
2018-04-18,50915.003295750204,52044.47304919106,52532.09811254173,50885.676390993845,335681.0,86616520900.0,415238.0,-0.2126905455906373,12,price_up_speculation_up,2.195642650661265,0.022183356118181452,51064.03850523078,51035.11668131646,50624.56293064332,1,415059.2,420973.0,0,-0.6336471982664471,0.1293158393890004,2.195642650661265,0,1.0,1.0,1.0,position,1.0,0.022183356118181452,0.022183356118181452,0.9392235312612167,0.9392235312612167,1.0,1.0,-0.060776468738783285,-0.060776468738783285
2018-04-19,52046.773843956726,51806.00763268087,52334.493544856974,51594.13723698029,248495.0,64299603700.0,412437.0,-0.506660742228098,12,price_up_speculation_up,0.30017404717185,-0.004581954673357869,51306.74775243232,51159.62472044776,50712.285315362074,1,412696.4,420124.1,0,-0.5686266981625248,0.1392374359925071,0.30017404717185,0,1.0,1.0,1.0,position,1.0,-0.004581954673357869,-0.004581954673357869,0.9349200516128267,0.9349200516128267,1.0,1.0,-0.06507994838717335,-0.06507994838717335
2018-04-20,51802.89212215843,51885.47507018308,51940.73415814531,51448.007404741096,201024.0,51776674150.0,404656.0,-0.6996130195444163,12,price_up_speculation_up,-1.55408505606224,0.001533942512336628,51560.79809432424,51252.169904727685,50803.20631938315,1,408876.8,417235.7,0,-0.5406574961305927,0.0689885224049458,-1.55408505606224,0,1.0,1.0,1.0,position,1.0,0.001533942512336628,0.001533942512336628,0.9363541652256315,0.9363541652256315,1.0,1.0,-0.06364583477436847,-0.06364583477436847
2018-04-21,51883.80714774695,51823.66691275932,51883.80714774695,51810.431347580285,4982.0,1284702700.0,403642.0,-4.39469692965438,12,price_up_speculation_up,-23.77021115595156,-0.0011912420063641127,51694.92599501638,51276.7035847419,50923.08259217598,1,407903.0,414338.3,0,-0.5686266981625248,0.1085665162712515,-23.77021115595156,0,1.0,1.0,1.0,position,1.0,-0.0011912420063641127,-0.0011912420063641127,0.9352387408111807,0.9352387408111807,1.0,1.0,-0.06476125918881925,-0.06476125918881925
2018-04-23,51837.8406985844,51741.42620395763,52318.19379985231,51168.01181539555,241525.0,62307351700.0,405496.0,-0.5181380217382597,12,price_up_speculation_up,0.5721944703834531,-0.0015869334167367688,51860.20977375439,51317.9244839492,51016.73475552931,1,408293.8,412577.6,0,-0.6408670771806304,0.1446704190610396,0.5721944703834531,0,1.0,1.0,1.0,position,1.0,-0.0015869334167367688,-0.0015869334167367688,0.9337545792007607,0.9337545792007607,1.0,1.0,-0.06624542079923934,-0.06624542079923934
