date,open,close,high,low,volume,total_turnover,open_interest,speculation,factor_id,factor_name,factor_value,daily_return,ret_5,close_rank_20,close_rank_60,oi_change_5,oi_change_5_rate,oi_change_5_rate_median_past,oi_change_5_rate_mad_past,oi_change_5_rate_mad_score,oi_change_5_rate_mad_abs_score,log_volume,log_volume_median_past,log_volume_mad_past,volume_mad_score,price_volume_oi_score,signal,position,position_scale,base_position,factor_position_source,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2018-01-02,55613.82794012001,55412.23288912307,55883.62496629107,55112.64680123779,187723.0,51834403750.0,371971.0,-0.6838484221979089,11,price_volume_up_oi_down,0.0,-0.00362490874057438,,,,,,,,,,12.142722751029323,,,,0.0,0,1.0,1.0,1.0,position,1.0,-0.00362490874057438,-0.00362490874057438,0.9963750912594256,0.9963750912594256,0.9963750912594256,0.9963750912594256,0.0,0.0
2018-01-03,55406.77803436197,54882.88638636866,55409.530804718845,54835.60689642022,171685.0,47141035350.0,366919.0,-0.7594797128381782,11,price_volume_up_oi_down,0.0,-0.009455371104026394,,,,,,,,,,12.053416681391967,,,,0.0,0,1.0,1.0,1.0,position,1.0,-0.009455371104026394,-0.009455371104026394,0.9869197201553992,0.9869197201553992,0.9963750912594256,0.9963750912594256,-0.009489770656625596,-0.009489770656625596
2018-01-04,54891.55082706235,55166.48867502227,55610.05543633282,54877.277490479166,188367.0,51900862150.0,369493.0,-0.6737396081247622,11,price_volume_up_oi_down,0.0,0.005008746224462235,,,,,,,,,,12.14614746654656,,,,0.0,0,1.0,1.0,1.0,position,1.0,0.005008746224462235,0.005008746224462235,0.9919284663798614,0.9919284663798614,0.9963750912594256,0.9963750912594256,-0.004462802130012711,-0.004462802130012711
2018-01-05,55174.92919894123,54645.80407039207,55298.81875644295,54597.02321839718,168345.0,46114851200.0,360211.0,-0.760674525728906,11,price_volume_up_oi_down,0.0,-0.009589955732273298,,,,,,,,,,12.033770724118463,,,,0.0,0,1.0,1.0,1.0,position,1.0,-0.009589955732273298,-0.009589955732273298,0.9823385106475881,0.9823385106475881,0.9963750912594256,0.9963750912594256,-0.014087647046751361,-0.014087647046751361
2018-01-06,54656.80081080706,54687.526645506194,54716.70565909636,54628.23908472514,5614.0,1529662950.0,359160.0,-4.158504493712917,11,price_volume_up_oi_down,0.0,0.0005621594063928697,,,,,,,,,,8.633018756921828,,,,0.0,0,1.0,1.0,1.0,position,1.0,0.0005621594063928697,0.0005621594063928697,0.9829006700539811,0.9829006700539811,0.9963750912594256,0.9963750912594256,-0.013523442450184886,-0.013523442450184886
2018-01-08,54701.67187800185,54862.0709737602,55062.82202809421,54577.0763925403,155421.0,42427049050.0,356977.0,-0.8315337899951496,11,price_volume_up_oi_down,0.0,0.0029322521643594594,-0.0099285281728984,,,-14994.0,-0.0403095940274913,,,,,11.95389284292089,12.053416681391967,0.0893060696373542,-0.7516612215548586,0.0,0,1.0,1.0,1.0,position,1.0,0.0029322521643594594,0.0029322521643594594,0.9858329222183405,0.9858329222183405,0.9963750912594256,0.9963750912594256,-0.010580522469464504,-0.010580522469464504
2018-01-09,54860.96386352365,54906.74394376454,55304.116396188496,54783.51836386973,170768.0,46819791300.0,357070.0,-0.7376259308185393,11,price_volume_up_oi_down,0.0323499645546921,0.0008344745884300405,0.0004346993929569,,,-9849.0,-0.0268424366140755,,,,,12.048061189153746,12.043593702755215,0.0944149540542165,0.0319152651617351,0.0323499645546921,0,1.0,1.0,1.0,position,1.0,0.0008344745884300405,0.0008344745884300405,0.9866673968067705,0.9866673968067705,0.9963750912594256,0.9963750912594256,-0.009743011981947935,-0.009743011981947935
2018-01-10,54900.15683638606,55153.09291151541,55461.1973248712,54887.044257157024,139882.0,38429115600.0,351937.0,-0.922652972244378,11,price_volume_up_oi_down,0.0,0.004607201321539976,-0.0002428242911339,,,-17556.0,-0.0475137553350131,,,,,11.848554489044783,12.048061189153746,0.0941683462328555,-1.4289878824403537,0.0,0,1.0,1.0,1.0,position,1.0,0.004607201321539976,0.004607201321539976,0.9912745981283105,0.9912745981283105,0.9963750912594256,0.9963750912594256,-0.0051190492173665,-0.0051190492173665
2018-01-11,55163.61422710174,54633.15827746393,55365.11253000942,54437.51128644182,182352.0,50031199450.0,350669.0,-0.6539038734864236,11,price_volume_up_oi_down,0.5199200583638942,-0.009616047771162798,-0.000231413795501,0.0,,-9542.0,-0.0264900294549583,,,,,12.113694164095516,12.040915956636104,0.0944149540542165,0.5199200583638942,0.5199200583638942,0,1.0,1.0,1.0,position,1.0,-0.009616047771162798,-0.009616047771162798,0.9816585503571477,0.9816585503571477,0.9963750912594256,0.9963750912594256,-0.014770081098350318,-0.014770081098350318
2018-01-12,54636.395335576206,54634.50639626128,54969.8892355198,54557.69164744847,150686.0,41136756400.0,345358.0,-0.8293833586557814,11,price_volume_up_oi_down,0.1111111111111111,-3.457291249408853e-05,-0.0009695126566722,0.1111111111111111,,-13802.0,-0.0384285555184319,,,,,11.922953480498204,12.048061189153746,0.0941683462328555,-0.8960972216522418,0.1111111111111111,0,1.0,1.0,1.0,position,1.0,-3.457291249408853e-05,-3.457291249408853e-05,0.9816239774446536,0.9816239774446536,0.9963750912594256,0.9963750912594256,-0.014804779790436595,-0.014804779790436595
2018-01-13,54634.52603444232,54590.18632693384,54637.84800669503,54563.79346311304,5295.0,1440622750.0,344663.0,-4.175804148992436,11,price_volume_up_oi_down,0.2920132520771722,-0.000811569363309332,-0.0049557853358542,0.0,,-12314.0,-0.0344952195799729,-0.0384285555184319,0.0090851998165812,0.2920132520771722,0.2920132520771722,8.574518258035507,12.040915956636104,0.0944149540542165,-24.76359004546823,0.2920132520771722,0,1.0,1.0,1.0,position,1.0,-0.000811569363309332,-0.000811569363309332,0.9808124080813443,0.9808124080813443,0.9963750912594256,0.9963750912594256,-0.015619301721412904,-0.015619301721412904
2018-01-15,54623.22888895981,54999.72333152296,55270.43542175897,54574.44242021623,166220.0,45555451650.0,344311.0,-0.7282331065910324,11,price_volume_up_oi_down,0.9946486398986344,0.00689257025300536,0.0016934056015716,0.7272727272727273,,-12759.0,-0.0357324894278432,-0.0364618875492024,0.0067335787067079,0.0730625294833117,0.0730625294833117,12.021067491107017,11.993831783519678,0.095370341798656,0.1926199775410236,0.9946486398986344,0,1.0,1.0,1.0,position,1.0,0.00689257025300536,0.00689257025300536,0.9877049783343497,0.9877049783343497,0.9963750912594256,0.9963750912594256,-0.00870165563263614,-0.00870165563263614
2018-01-16,54998.01535208732,53955.17105539709,55034.4060764218,53818.55292817944,234822.0,63700116200.0,333050.0,-0.3494648485313118,11,price_volume_up_oi_down,5.323836214324604,-0.018961489610381927,-0.0217199397691113,0.0,,-18887.0,-0.0536658549683608,-0.0357324894278432,0.0045771045996481,-2.6426945415541834,2.6426945415541834,12.366583059310011,11.987480167013953,0.095370341798656,2.681141672770422,5.323836214324604,0,1.0,1.0,1.0,position,1.0,-0.018961489610381927,-0.018961489610381927,0.9687434887239678,0.9687434887239678,0.9963750912594256,0.9963750912594256,-0.027732128972163705,-0.027732128972163705
2018-01-17,53956.853744355845,53689.39564960002,54217.35515332096,53652.99758954214,181215.0,48720316200.0,329395.0,-0.5975734668751594,11,price_volume_up_oi_down,3.2109976344010125,-0.004956888257848158,-0.0172745390824899,0.0,,-21274.0,-0.0606668967031588,-0.0370805224731375,0.0067335787067079,-2.3626057047888267,2.3626057047888267,12.107439450621774,11.987480167013953,0.095370341798656,0.8483919296121859,3.2109976344010125,0,1.0,1.0,1.0,position,1.0,-0.004956888257848158,-0.004956888257848158,0.9637866004661195,0.9637866004661195,0.9963750912594256,0.9963750912594256,-0.0327070508678754,-0.0327070508678754
2018-01-18,53689.40032424752,53927.03794868054,54122.203546344346,53667.42689064406,163205.0,43876700450.0,329076.0,-0.7012816478121943,11,price_volume_up_oi_down,0.8023070064519435,0.004426155311809163,-0.0129491139253552,0.0714285714285714,,-16282.0,-0.047145281128568,-0.0384285555184319,0.0090851998165812,-0.6471350102573462,0.6471350102573462,12.002762358297735,11.987480167013953,0.1230866403446926,0.0837434247660258,0.8023070064519435,0,1.0,1.0,1.0,position,1.0,0.004426155311809163,0.004426155311809163,0.9682127557779288,0.9682127557779288,0.9963750912594256,0.9963750912594256,-0.028264792775880676,-0.028264792775880676
2018-01-19,53928.392329666334,53640.59542508879,54042.58200795228,53516.346368376384,197778.0,53036436600.0,329143.0,-0.5093471172433663,11,price_volume_up_oi_down,1.817619134853496,-0.005336649066381076,-0.0173949012769084,0.0,,-15520.0,-0.0450294925768069,-0.0393690747729616,0.0079604434588289,-0.4796088965260485,0.4796088965260485,12.194900468526924,12.011914924702376,0.0922429850617847,1.3380102383274477,1.817619134853496,0,1.0,1.0,1.0,position,1.0,-0.005336649066381076,-0.005336649066381076,0.9628761067115477,0.9628761067115477,0.9963750912594256,0.9963750912594256,-0.03362085708659668,-0.03362085708659668
2018-01-20,53643.4146393331,53604.038161413286,53672.4994227591,53602.24067488264,7381.0,1973442650.0,328709.0,-3.7962637300976207,11,price_volume_up_oi_down,0.3654963471442602,-0.0007340412273260685,-0.025376221652914,0.0,,-15602.0,-0.0453136844306455,-0.0417290240476194,0.0066151695437112,-0.3654963471442602,0.3654963471442602,8.906664409770052,12.03456434013038,0.095370341798656,-22.12154805982186,0.3654963471442602,0,1.0,1.0,1.0,position,1.0,-0.0007340412273260685,-0.0007340412273260685,0.9621420654842215,0.9621420654842215,0.9963750912594256,0.9963750912594256,-0.03435756882674901,-0.03435756882674901
2018-01-22,53619.2454414113,53716.88678876047,54153.28700513632,53611.38717968216,169671.0,45589214200.0,332149.0,-0.671722395587461,11,price_volume_up_oi_down,4.087192712587332,0.0018210130811307486,-0.0044163378963615,0.1764705882352941,,-901.0,-0.0027052995045788,-0.0451715885037262,0.0076186497249644,3.7596057767028097,3.7596057767028097,12.041616546813453,12.011914924702376,0.1325698375253656,0.1511163476492291,4.087192712587332,0,1.0,1.0,1.0,position,1.0,0.0018210130811307486,0.0018210130811307486,0.9639630785653523,0.9639630785653523,0.9963750912594256,0.9963750912594256,-0.032529930724286005,-0.032529930724286005
2018-01-23,53718.26276989949,52943.978939963,54002.39501049446,52808.1940107963,259492.0,69103424850.0,352516.0,-0.30637013767879,11,price_volume_up_oi_down,14.48908565269807,-0.01441379132555178,-0.0138838722361847,0.0,,23121.0,0.0701923222878307,-0.0417290240476194,0.0066151695437112,11.411637054035625,11.411637054035625,12.466481152596494,12.031342018960236,0.095370341798656,3.0774485986624436,14.48908565269807,0,1.0,1.0,1.0,position,1.0,-0.01441379132555178,-0.01441379132555178,0.9495492872398006,0.9495492872398006,0.9963750912594256,0.9963750912594256,-0.046996160813732146,-0.046996160813732146
2018-01-24,52947.13482636172,53629.83446854149,53754.03897192732,52777.18246485631,274810.0,72870537750.0,358965.0,-0.2671449409113294,11,price_volume_up_oi_down,16.06383322974466,0.01289398650972642,-0.0055112146233932,0.1052631578947368,,29889.0,0.0908270429931079,-0.0417290240476194,0.0066151695437112,13.515578358442836,13.515578358442836,12.52383522877012,12.031342018960236,0.1359734940143591,2.4429917134070873,16.06383322974466,0,1.0,1.0,1.0,position,1.0,0.01289398650972642,0.01289398650972642,0.962443273749527,0.962443273749527,0.9963750912594256,0.9963750912594256,-0.03405526473670528,-0.03405526473670528
2018-01-25,53631.50730459782,53708.90774859814,54416.31484498018,53623.72071376617,331989.0,89557661300.0,369512.0,-0.107081380342789,11,price_volume_up_oi_down,13.308392177720624,0.001443189794400643,0.0012735191130521,0.25,0.25,40369.0,0.1226488182947837,-0.040380991002325,0.0100245770461393,10.969250809946285,10.969250809946285,12.712857114819611,12.074527998717612,0.2062137652008546,2.0878678486612867,13.308392177720624,0,1.0,1.0,1.0,position,1.0,0.001443189794400643,0.001443189794400643,0.9638864635439276,0.9638864635439276,0.9963750912594256,0.9963750912594256,-0.032606824478552676,-0.032606824478552676
2018-01-26,53708.70122596302,53441.59593451164,53860.7345235161,53383.69879594658,180436.0,48292427300.0,377716.0,-0.7387664462230913,11,price_volume_up_oi_down,7.66352644497507,-0.004973221942709324,-0.0030304102540277,0.05,0.0476190476190476,49007.0,0.1490893160820056,-0.040380991002325,0.0167853848334347,7.61352644497507,7.61352644497507,12.103131423242925,12.151169959574348,0.181910350506139,-0.1781182256207768,7.66352644497507,0,1.0,1.0,1.0,position,1.0,-0.004973221942709324,-0.004973221942709324,0.9589132416012183,0.9589132416012183,0.9963750912594256,0.9963750912594256,-0.03759813948264734,-0.03759813948264734
2018-01-27,53443.05757529218,53493.14944006119,53523.89523827206,53432.00099559924,8266.0,2201308550.0,376559.0,-3.8189240253805297,11,price_volume_up_oi_down,3.2917242567478517,0.0009372941414970766,-0.0041651212881922,0.1,0.0909090909090909,44410.0,0.1337050540570647,-0.0238673960406929,0.0332989797950669,3.1917242567478517,3.1917242567478517,9.019905995071678,12.151169959574348,0.181910350506139,-11.610161838811884,3.2917242567478517,0,1.0,1.0,1.0,position,1.0,0.0009372941414970766,0.0009372941414970766,0.9598505357427154,0.9598505357427154,0.9963750912594256,0.9963750912594256,-0.03665743537460664,-0.03665743537460664
2018-01-29,53587.71790496542,53755.20337810063,54038.282219609806,53535.805811153456,206040.0,55337582850.0,384358.0,-0.6235040852430503,11,price_volume_up_oi_down,1.3223012640933178,0.0031254451520446366,0.0153223171809118,0.45,0.391304347826087,31842.0,0.0903278149076921,0.0337435113916259,0.0799729941712327,0.4772309733829177,0.4772309733829177,12.23582560367952,12.105285436932348,0.2318593971493792,0.3797479735294882,1.3223012640933178,0,1.0,1.0,1.0,position,1.0,0.0031254451520446366,0.0031254451520446366,0.96297598089476,0.96297598089476,0.9963750912594256,0.9963750912594256,-0.03352061955146712,-0.03352061955146712
2018-01-30,53747.801131560125,53321.356151071705,53814.39414069419,53111.634716701614,240451.0,63978190000.0,381779.0,-0.4623255805759641,11,price_volume_up_oi_down,0.9361230423840274,-0.007934184683101702,-0.0057519908559616,0.05,0.0416666666666666,22814.0,0.0635549426824342,0.0802600685977614,0.0611371164717737,-0.1842980780890922,0.1842980780890922,12.390271605565948,12.149015945884925,0.2318593971493792,0.7018249642949352,0.9361230423840274,0,1.0,1.0,1.0,position,1.0,-0.007934184683101702,-0.007934184683101702,0.9550417962116583,0.9550417962116583,0.9963750912594256,0.9963750912594256,-0.041483669564161496,-0.041483669564161496
2018-01-31,53321.38628100213,53447.81068015799,53661.11980060752,53177.44269711274,181381.0,48248967100.0,382073.0,-0.7450118985345906,11,price_volume_up_oi_down,0.8012609407664336,0.0023709886027645385,-0.0048613364036799,0.15,0.12,12561.0,0.0339934832968888,0.0802600685977614,0.0479168675781628,-0.6512609407664336,0.6512609407664336,12.108355070273385,12.215363036103222,0.213013342977999,-0.3388326906349689,0.8012609407664336,0,1.0,1.0,1.0,position,1.0,0.0023709886027645385,0.0023709886027645385,0.9574127848144228,0.9574127848144228,0.9963750912594256,0.9963750912594256,-0.039104055076039756,-0.039104055076039756
2018-02-01,53453.77128469807,53350.51406106669,53571.05723667857,53138.27986682026,160018.0,42496582400.0,381550.0,-0.8689555948294657,11,price_volume_up_oi_down,1.166788983323996,-0.001931710731529581,-0.001704325476293,0.1,0.0769230769230769,3834.0,0.0101504834319965,0.0802600685977614,0.0443276674989474,-1.066788983323996,1.066788983323996,11.983041587888314,12.172090336976453,0.2562860421047679,-0.4975363984047854,1.166788983323996,0,1.0,1.0,1.0,position,1.0,-0.001931710731529581,-0.001931710731529581,0.9554810740828933,0.9554810740828933,0.9963750912594256,0.9963750912594256,-0.04104279355763696,-0.04104279355763696
